F6BedoYgbAQHqwKX9F0zDQ,"[(1, 0.01337489137601261), (16, 0.018825188668777321), (18, 0.016658123088125115), (19, 0.015115543769874217), (46, 0.08974829197133749), (47, 0.024565808514407168), (63, 0.038086907562612883), (69, 0.28485823983403491), (80, 0.17664970921227752), (96, 0.019299847259158821), (98, 0.25989726008185521)]"
JIi7D5lu39uXIuwzwD7_-Q,"[(1, 0.27179880344594332), (4, 0.010757549133845207), (16, 0.46259676863147114), (19, 0.091197292104497549), (38, 0.0708569023696448), (43, 0.037680192862603962), (93, 0.020546998971400676), (96, 0.027648199247508325)]"
Xq1FtLSV54Spf-HfONc1aA,"[(17, 0.013750917739469241), (18, 0.072839615773198613), (19, 0.045243694665746251), (25, 0.49742311044208948), (34, 0.011111760263327096), (42, 0.15745507699860303), (46, 0.060736003480993471), (47, 0.010234117180705833), (66, 0.043870732306591595), (79, 0.012888063937951642), (92, 0.04014913861948563)]"
O__xpt1zx5o5BmCpvaVYfA,"[(12, 0.010374772969389941), (19, 0.65287535964942156), (37, 0.035112121750434676), (47, 0.026379031617951014), (77, 0.032668963422094813), (80, 0.15475932464583098), (83, 0.055281166691764014)]"
z29_Qhpju0M4fBkhNfdiqg,"[(3, 0.19028408452666212), (18, 0.11466369786304563), (34, 0.36466249409609897), (38, 0.061624756729010161), (44, 0.02555746808821056), (64, 0.22574815569063267)]"
8rEzGHaBgQaHT1v9nb4rNg,"[(13, 0.010182201072096719), (19, 0.42827487827025612), (46, 0.083787259596767125), (59, 0.010524842485316094), (66, 0.055823209016660373), (79, 0.36206340178322965), (96, 0.017525828089118289), (98, 0.014081361303973956)]"
69xP04Hu5pxYi00DDCZIMQ,"[(19, 0.54946595163048439), (52, 0.015729883869159054), (62, 0.10144256114520581), (64, 0.32413083412438065)]"
CNS4j16dzLWDPEV-UM9SLg,"[(13, 0.1212999116066775), (17, 0.053416217279233083), (18, 0.2132856567308154), (33, 0.043555109400994496), (48, 0.23296591824070328), (50, 0.013593104971688504), (59, 0.089785903745768988), (63, 0.11595140706455764), (66, 0.10670204964587614)]"
JX-q6kCF2J4eBPTs1JrkFQ,"[(19, 0.18412126675302795), (37, 0.7243986916521854), (46, 0.013762504987666629), (68, 0.056932963854306809)]"
zPPmfxqr9StHSSS8QTaPag,"[(13, 0.045921640086266188), (16, 0.49635870173303176), (19, 0.36765910267453239), (21, 0.013172415922655145), (54, 0.011870664830991074), (69, 0.057184141419186707)]"
Fd0mINs0v_cma-ORPDBQSQ,"[(1, 0.053540023973363146), (18, 0.052077165122028653), (19, 0.099670521193091471), (47, 0.018715943658480401), (59, 0.68998112645819887), (66, 0.048330322002089775)]"
lW2u_ezo48Q1kosRbkkWAA,"[(13, 0.016765516454258386), (18, 0.03915273342935998), (19, 0.26729227370176162), (37, 0.019750686146801331), (75, 0.64567096649027367)]"
AjHhlZJ7FSp7l6f2OBm3bQ,"[(19, 0.032365419740899792), (80, 0.96092474411653461)]"
ptPrA9reecJhSQyzo1aW8g,"[(16, 0.23440140416629376), (18, 0.015182240290802151), (19, 0.52305885618207604), (30, 0.012438858680014044), (42, 0.069820286847954813), (47, 0.07509902441121169), (56, 0.054095340260708002)]"
NAFamTQypPZJfr9oIkWL8A,"[(16, 0.05607048715883204), (19, 0.068582709459445307), (27, 0.74314060749442945), (41, 0.010321363584206517), (47, 0.011168351599166628), (75, 0.08990480625145604)]"
iV7D7fHKb-bF9fCL_bEMtA,"[(3, 0.51306774715016823), (18, 0.089429684487860789), (46, 0.030789623291850275), (62, 0.044273990296027049), (66, 0.048470718927976615), (67, 0.1999367335197331)]"
tO_iqxmqoVtALIeA-dxJLQ,"[(18, 0.10004358662013461), (19, 0.1217738756107352), (28, 0.022009609860373633), (30, 0.051601074985717255), (46, 0.16934834043975011), (66, 0.47401146193225785), (67, 0.013442730327984053), (78, 0.015345427992119987), (93, 0.010504448966086892)]"
mLnh28XvRYzEJQ1axUEovw,"[(13, 0.011081176077303393), (16, 0.80533969222581947), (19, 0.020122222548871711), (27, 0.012918900116384404), (37, 0.022155877363189826), (46, 0.099257015829194592)]"
K2VQpb53hzGwSI5wfepEAw,"[(3, 0.26058483133048854), (18, 0.16113390087078094), (33, 0.41230723788916585), (41, 0.022145322251219891), (46, 0.11060589116907533)]"
uYiP4ccqDzw999HYmuFvyA,"[(19, 0.065076409873478513), (20, 0.1659107001028787), (46, 0.19721259369455141), (66, 0.013676985283747242), (69, 0.47244959384472263), (80, 0.076364544618420599)]"
NtRs2Xd64mRLe6jGUTXziw,"[(1, 0.73177571934630226), (16, 0.054950204780833442), (19, 0.038746449830735046), (46, 0.03340984505540142), (63, 0.022499992839220516), (80, 0.068799595697762159), (96, 0.02668441090215232)]"
qkeRXUvbFKDHMELa24G8LQ,"[(1, 0.17088164844625392), (16, 0.40250463586985852), (19, 0.39440345690640433), (36, 0.022313351560984077)]"
OezljE7kfHWM4Lc4Hkkb4w,"[(1, 0.071377345119266591), (16, 0.43929890790540649), (18, 0.037753534875594685), (19, 0.17030426110331581), (46, 0.077565113563020344), (47, 0.012586795216793577), (63, 0.14444578087919299), (75, 0.017877584444667034)]"
cvQHyLyGfyjQS_A7hdmbHw,"[(11, 0.019355298082105767), (26, 0.47709248358196737), (80, 0.18430745268345575), (83, 0.28212081995768784), (84, 0.024457279028116858)]"
XyGDx3UK5Y9hrOZLPq4mDA,"[(1, 0.040127388958621897), (12, 0.048149287012192392), (16, 0.15608267345995902), (18, 0.037627939422793591), (19, 0.31218743210713196), (33, 0.029051015454012199), (37, 0.26639572287283797), (47, 0.04818791413316819), (66, 0.010933977121092361), (80, 0.038345145806220317)]"
byBElhfA2cSEMW4O7rnkfQ,"[(1, 0.022231588891478117), (18, 0.044015202819246382), (19, 0.31470342110597527), (37, 0.018114973410218203), (39, 0.11148550644840018), (46, 0.11157502161095946), (63, 0.10783171625631206), (68, 0.013633951152081464), (75, 0.12468469297195503), (80, 0.092909906790981281), (96, 0.024380889118079053)]"
LtJszEtHhXMZR0y6lbdswA,"[(33, 0.021952526510994726), (41, 0.015670733415347093), (46, 0.072023812285181343), (63, 0.088250130486578746), (68, 0.033850281816146577), (80, 0.062685292809534915), (96, 0.20039353416182953), (98, 0.49860458142742414)]"
ZwVkqBzrKTPsZNqAdsoakQ,"[(9, 0.019115595844659994), (13, 0.014360176191927091), (19, 0.017809949742422358), (27, 0.050115489540027175), (34, 0.032742841446214178), (63, 0.6670827509161591), (80, 0.12839426495903342), (96, 0.046272500051580734)]"
-3frEL8Vo8kyq4kfgTn0GA,"[(33, 0.64173905361502148), (45, 0.20251005640499767), (67, 0.1420889181489936)]"
EEP1M2-gYEy5R462rPmPuw,"[(1, 0.023454560433115831), (11, 0.13298126137036559), (19, 0.38001314323539026), (69, 0.19253231053732614), (83, 0.25564620747977063)]"
E8z9E0aFDYwC7KQuEU3GYA,"[(3, 0.010668917147716967), (10, 0.049265329123501442), (18, 0.25695779661488932), (33, 0.013433740374716698), (34, 0.035430132591108894), (42, 0.073288063430907352), (46, 0.056445558532627414), (54, 0.06284083315142508), (66, 0.16611240680524511), (67, 0.16698148570036131), (71, 0.017426890457395369), (92, 0.02707178033762081), (93, 0.038031690969724134)]"
Rg3INE2p4zQYvfMvJduEOQ,"[(10, 0.015610690964615537), (18, 0.17577455735085729), (46, 0.037695128962302864), (59, 0.015445050611971965), (67, 0.031183384012313308), (78, 0.66431856299289227), (86, 0.012366755040999834)]"
X7QrpTqyGM7ZcP3l1d-1sA,"[(1, 0.031582767639326652), (3, 0.023861111868710826), (10, 0.010296827751598053), (16, 0.068449711863597842), (17, 0.016208453362679533), (18, 0.081394612273034336), (19, 0.059512511198129704), (36, 0.42128094632850926), (38, 0.011977533588880755), (41, 0.055136060975194343), (42, 0.049424433654647756), (46, 0.062128043770232191), (47, 0.010685419225581324), (62, 0.036945044704500864), (66, 0.02327609916696867), (79, 0.011858308870122692), (95, 0.011685642082237487)]"
0g_KFvnPIkA8ywTXPPeRCg,"[(1, 0.036697479535498151), (2, 0.55040984233477586), (18, 0.1305877491925076), (34, 0.012533571854159571), (37, 0.018700561434730784), (45, 0.059201221158903999), (47, 0.035848714616358426), (66, 0.13531500032745286)]"
1pGC-0jvQ6vN5rzmCHjmfg,"[(1, 0.014608394561987779), (5, 0.036888002951493699), (12, 0.55037651706782142), (16, 0.020747766315007698), (19, 0.078515303288186677), (46, 0.14641552258299181), (47, 0.033605964141843525), (66, 0.020801462997134351), (69, 0.02371660644012558), (80, 0.045167628869847501)]"
kgm46SAqlVObnRKjcyDMyA,"[(16, 0.02463255441539329), (17, 0.15503500289196762), (18, 0.041921238940142901), (19, 0.019484898854783411), (36, 0.60698015704654429), (46, 0.048317214593325622), (66, 0.047887231507769863), (71, 0.013236645872490575)]"
2DmNeO4CwPWj27QBbq_mfg,"[(9, 0.016664605001747875), (16, 0.057742089563162298), (24, 0.055893563469594544), (25, 0.40301564398832712), (34, 0.046505212351519762), (42, 0.10979104500918313), (76, 0.043080109340492057), (79, 0.2281015102328737), (92, 0.025865778600280675)]"
xqg3eJBQjPTeNJAk33Bm9A,"[(1, 0.032579215762272719), (16, 0.034008778968197685), (33, 0.33371473185297873), (59, 0.080487483114556987), (66, 0.42767857550983479), (90, 0.033966127467318218), (93, 0.042077497286729458)]"
5xbbUdXvBle2TrqLqDnIlA,"[(1, 0.1115882289658815), (2, 0.021976263815727835), (20, 0.13844393123542303), (27, 0.04312199660152629), (44, 0.10720873307035858), (69, 0.35321931563256187), (80, 0.20546745091167631), (84, 0.011231972450271863)]"
ttjDIKdZcEB3bREqv4V2JQ,"[(1, 0.068463321706692504), (16, 0.362530037035314), (18, 0.058576973057960051), (19, 0.41755155326557075), (21, 0.023503976573151293), (31, 0.013211441001312765), (47, 0.039283179382320621)]"
GZ9Bzur_XJGGu_oD5BOkOw,"[(18, 0.15814390027496372), (33, 0.78057995071907071), (46, 0.053814610544430062)]"
Cp6JGY5YIRncTV_My9nf9g,"[(3, 0.093459008162145987), (18, 0.43225173987045951), (33, 0.39304998863657437), (46, 0.026968743027641941), (80, 0.010490691436335277), (86, 0.013734004469482579)]"
PaW3T9Cay8oK00OMATnpGw,"[(3, 0.10076472662232808), (16, 0.4477394768075928), (18, 0.22519642225528527), (43, 0.16320519211853513), (95, 0.047771601551100065)]"
oyxtTTQFGwCTkDrXAAPELw,"[(17, 0.4575014215352689), (19, 0.20362342378467141), (25, 0.17038029953891942), (46, 0.094470260588767188), (47, 0.063105054322483881)]"
Z3W2vlYN1mkhhZiZqRRr5Q,"[(2, 0.29289072356664808), (19, 0.33920488578225771), (30, 0.019282642149708037), (32, 0.010597988837914133), (38, 0.12882251642847831), (66, 0.20392034435859188)]"
8z7NiCGUWVXj-Wg9rMJJ_w,"[(1, 0.011864890250039634), (11, 0.1753316060895006), (12, 0.056029612847075902), (19, 0.048592545115092672), (27, 0.55358208475976955), (80, 0.15241321442689501)]"
6YXNqpgPGTmhAU1YTHAR1Q,"[(10, 0.025382374568840464), (13, 0.013525235889488878), (18, 0.023549331615804293), (19, 0.20784300008440396), (29, 0.019230355176940543), (35, 0.029908815216082952), (59, 0.2703006635633699), (63, 0.040239798879749746), (66, 0.33651480621997654), (77, 0.03081905162116404)]"
z6rluCM67bMDxrDRb7ix3g,"[(6, 0.016723061174692119), (16, 0.026755501372103929), (19, 0.20498599628919778), (37, 0.53932927918783469), (43, 0.17517868455701424), (46, 0.013924217617378429)]"
HcYhzByowg5ByxLL4QgMJw,"[(1, 0.074718104482939751), (16, 0.06178246810809683), (37, 0.021977549601188282), (47, 0.016919422669305267), (63, 0.013141768407472672), (64, 0.028380084231427807), (96, 0.59895518203650921), (98, 0.18129465123229066)]"
2oYhEHgSDLqYXYlAqnChuw,"[(18, 0.27626778645942385), (33, 0.68881374965726383), (47, 0.012549390710940305), (66, 0.014806713943564446)]"
NHVfmBrpj5FuzSzJrCtm7g,"[(1, 0.020519054351667159), (16, 0.019791965911868582), (17, 0.16913182450673142), (18, 0.07477818716801797), (20, 0.036818189436504702), (25, 0.016075554898568621), (37, 0.011378321592661571), (42, 0.095948854093245578), (59, 0.19272189462683209), (61, 0.014918055635942472), (66, 0.012036633919398342), (68, 0.15308690523803459), (74, 0.059749595821645768), (95, 0.093415969836901938), (98, 0.012253819980378569)]"
riOFfiFBYysoPJ8xkoMoew,"[(18, 0.026804889125646714), (19, 0.19935112773462402), (37, 0.2349709863637186), (63, 0.53131394165789914)]"
0dL5UMd7ds3JfLuDIz6RRA,"[(6, 0.036550451546055858), (38, 0.036340047782865613), (68, 0.037068586234473073), (69, 0.14176604064691931), (80, 0.58324480140199841), (83, 0.12985143987035108), (95, 0.02005970754509017)]"
kfscAJnLVf6J2uEte7g-5A,"[(18, 0.077709523039761599), (19, 0.030653642324092532), (33, 0.045191712600784077), (46, 0.055852107752817209), (66, 0.66220161563392499), (67, 0.021629878419989187), (80, 0.025883209811272054), (99, 0.032290579642818944)]"
rluuxDPHiP9Z4qtNO66eTw,"[(3, 0.013388071738468876), (18, 0.044361365044551154), (19, 0.012152668109508566), (33, 0.010510544583467616), (46, 0.070102745053915935), (66, 0.69567032336130208), (67, 0.10133122604085505), (80, 0.017161948552695004)]"
Pyu7o8W7I5l4h1-QhgGJBA,"[(1, 0.04904804287005813), (9, 0.062768114243930001), (13, 0.011276793979887617), (16, 0.041220760322956365), (18, 0.020754276096257056), (19, 0.16967366186045807), (42, 0.013536095272527157), (46, 0.10543242016405344), (61, 0.44821156705459836), (63, 0.013905965315443011), (79, 0.012315106558725419), (80, 0.031390171204143086)]"
AeWB8JIeE4BxfDiDvAlQHQ,"[(5, 0.039019321422676556), (19, 0.11087888079757703), (75, 0.83632304027622395)]"
hypNIxmNxm24Tkfb0MXhZQ,"[(16, 0.52613069146212821), (19, 0.20812526892223371), (29, 0.085068197636169796), (46, 0.062830568545000784), (67, 0.11064830373749812)]"
4wFtsbMr_6J3oidB6A7XIA,"[(2, 0.01942651815291143), (16, 0.29870166136319148), (47, 0.45457572994080048), (96, 0.041475418656773989), (98, 0.15277273550346726)]"
8Jl5HiX2RTsDs-7G8f4OwA,"[(16, 0.057558010193566884), (19, 0.90814818156303878), (63, 0.015778354398258594)]"
wzIPW_XyKc2DBWdOUM5hlQ,"[(3, 0.01549985019746041), (10, 0.011602144942934475), (18, 0.15077692390155073), (19, 0.029031960290947817), (33, 0.58023209621298277), (45, 0.012267223987165076), (46, 0.16680140571937341)]"
RcHlO31-LK8w7uFqr3vHHg,"[(19, 0.16463379489654306), (37, 0.67873238705632866), (66, 0.013981931822075563), (84, 0.09247330186878136), (93, 0.016320385392256217)]"
w3RRGWhObLI0bLAJ4fsyKQ,"[(9, 0.080415057310411361), (10, 0.02405858430885147), (19, 0.096746069370141699), (37, 0.71624279437896421), (98, 0.078389023015913245)]"
Z2wtmx0Yl2dY6WVMMAKkeg,"[(16, 0.92340512015334053), (69, 0.067171802923578633)]"
5y6rnd4hG3knio2vG9rYZA,"[(1, 0.039072256154192346), (9, 0.31416315423166485), (37, 0.63941610476566257)]"
CQDxI8giIc6Kg9hQFLC6Uw,"[(17, 0.52098813157188661), (18, 0.067846096627242627), (19, 0.14562207849583636), (46, 0.020161796318746449), (66, 0.1831567585342764), (75, 0.042324636193084589)]"
iXT19WQLq_5ua6uFNuVKpQ,"[(18, 0.028978059663845101), (19, 0.60451969484248902), (27, 0.03931115153224507), (37, 0.026503195984662543), (46, 0.03230633470280915), (47, 0.016262563513379281), (54, 0.016197741044760846), (80, 0.012580184304747648), (84, 0.17165053564020508)]"
W0o78AjGZxuUx0tBzDrEIw,"[(16, 0.80249385243612659), (19, 0.050112966031934797), (43, 0.010087000557600418), (75, 0.023637472746222011), (78, 0.019935953660693083), (80, 0.029781447307446331), (95, 0.0163031547871881), (98, 0.04171266860182541)]"
yKMn9JUT53MAlsnrbuHAig,"[(1, 0.039189316124879914), (19, 0.24503417555897464), (49, 0.010643878827802392), (63, 0.051598180509193889), (75, 0.061672590710189629), (96, 0.53568997830107734)]"
SwMqbqCLXy8XDH1rEGQ8rw,"[(1, 0.064226497846139707), (10, 0.027535390996173328), (12, 0.031777323184071213), (16, 0.13073666399600437), (18, 0.022296820368834), (42, 0.49847819314443725), (46, 0.079733956312297058), (59, 0.022884318464340931), (61, 0.015327689067527002), (70, 0.075917571909704537), (96, 0.012005331154054232)]"
uNtcRQ6AtKvDU2m_6pqQ0Q,"[(18, 0.039594632510016714), (19, 0.33941821139022599), (48, 0.020211971297825423), (64, 0.55957777013610221), (80, 0.035296793547819158)]"
Yj5CBsJCkUGkLtYRbtfKLg,"[(12, 0.027511354873606196), (18, 0.020882175925094761), (19, 0.033107330022807684), (20, 0.012961200474823204), (34, 0.010961068063847636), (47, 0.010959732375424027), (80, 0.85597101856301006)]"
GGWy3DXuR5yCMeoaxd_6NQ,"[(1, 0.20493283823929226), (20, 0.10355816745513932), (31, 0.20839608800219317), (46, 0.26482778381075961), (47, 0.024619801779595447), (69, 0.099543406721418037), (75, 0.010884448244305305), (80, 0.059487770269441249), (98, 0.019192291921991348)]"
uDmxwYPGhx2Fv6L_MIH_EA,"[(1, 0.081969466085221682), (11, 0.40836361603854027), (16, 0.066772232875604076), (37, 0.15179282275652256), (69, 0.067019242339257573), (71, 0.012595878226303927), (80, 0.078647335370314889), (81, 0.013590887091527554), (84, 0.11501596107717427)]"
KG3GwIcMKf0qYAtA-hN1MA,"[(1, 0.021631284208526825), (2, 0.03998621792446861), (3, 0.043430452999623094), (18, 0.12132443991248827), (34, 0.39857264124629149), (42, 0.024267898390439732), (67, 0.027743493062390944), (71, 0.20664072667207126), (86, 0.070415262668009113)]"
uVeuB3X715WkCyzPZqz-QQ,"[(16, 0.78197768974375215), (19, 0.077986724633889781), (43, 0.010853319246136748), (45, 0.013383498434156179), (46, 0.062359280085676275), (47, 0.040937115447857081)]"
9KWa4gOWYmkzDJjwBlenUg,"[(1, 0.055601321386496032), (19, 0.20422407388710734), (27, 0.022230215338831984), (46, 0.033176854971931027), (64, 0.023162581236581947), (80, 0.12992415303984689), (83, 0.38186165728583971), (98, 0.13171189796838484)]"
APDwoLz9Aq1Spr-qEb4KPw,"[(1, 0.18038712306856294), (16, 0.7694546907885329), (19, 0.010574010258659328), (47, 0.025794084548894466)]"
7fM6ZxF_uHQQIv74vby2nA,"[(5, 0.021867639144840544), (19, 0.72388540907402832), (37, 0.21629040085250206), (83, 0.022818550811542972)]"
7kErZb3cc-HjeOcke8qgrg,"[(13, 0.098350569251609399), (19, 0.46501231443514535), (79, 0.41847857915512487)]"
SC7y-w80q2-85iDDCFuQqA,"[(3, 0.013220898992750991), (37, 0.7450196282517888), (47, 0.016185095605088892), (66, 0.015447497576286794), (70, 0.19452325031354992)]"
-luJmoJUWtS4iQh7Bbbblw,"[(16, 0.13631968922437004), (17, 0.16808366576346453), (18, 0.41113664606302147), (19, 0.079546793952385966), (38, 0.073246308701222271), (66, 0.085411227569641535), (80, 0.038957630051972225)]"
uEJQSIjWui-TDWXaGlcqyQ,"[(18, 0.21945152792058112), (19, 0.022267115355292195), (38, 0.012696922283488449), (42, 0.025159523703983718), (46, 0.06530361266058439), (55, 0.34256069503065656), (59, 0.03856778109817964), (66, 0.10147299356980506), (86, 0.093529057491421791)]"
-zcZNlO0JwZHppan8rGkBQ,"[(18, 0.37373267896773543), (19, 0.028834010781472751), (33, 0.023745166239821612), (46, 0.084140405827223125), (48, 0.13789847012772574), (59, 0.085881338823171269), (63, 0.14884498413418346), (66, 0.035057165360394306), (75, 0.047299298075836958), (88, 0.023671163220814247)]"
5yb13Rm9doDsaAAlJwnsQw,"[(18, 0.1987076838131577), (42, 0.013763401023087251), (69, 0.19055337900188996), (80, 0.34617506988491431), (84, 0.15696041099534772), (95, 0.033385289494408589), (96, 0.042208752156412586)]"
s5_17bbWETxeeXaIukZxfg,"[(9, 0.012627471837467416), (16, 0.10065265626274383), (17, 0.01273583186162223), (18, 0.0551325438738062), (19, 0.19545353979336935), (36, 0.47392073353248382), (46, 0.062726771189216671), (47, 0.037895430403391231), (96, 0.023065768331358677)]"
H5OvlrgGWFDw_rn2T3px_A,"[(3, 0.010324562765180926), (25, 0.078374085575944649), (47, 0.024050337895534069), (57, 0.015466427886868271), (80, 0.8665933290458715)]"
aI9jpMHlifqBGwca2pK20Q,"[(9, 0.012903208701400807), (13, 0.016993965741342772), (46, 0.080747899886328661), (66, 0.10500775635024448), (77, 0.010178696985747379), (98, 0.74815061497309232)]"
ZLTmQNX8Qek6o-ed3MS2pg,"[(16, 0.68101341929240156), (18, 0.097324709220946493), (47, 0.089090206963529053), (57, 0.10590499785645689)]"
k6i-IXcjyaUgYxhqR2VHkg,"[(16, 0.4521428123971597), (18, 0.092044732827743739), (19, 0.094417843599396464), (37, 0.01276315250049098), (46, 0.031051556033390805), (47, 0.069142770097847681), (69, 0.042822820673673295), (80, 0.014768181411501331), (84, 0.13043481716157462), (98, 0.036463364224963067)]"
zIimLCCoMBd7p2VtBkLW6w,"[(16, 0.41974712578243356), (19, 0.36887262336041682), (34, 0.027530298259993671), (46, 0.017753957669183858), (47, 0.093704719738081921), (95, 0.047452359546893245)]"
l5FvoKE2-k6JpGVuhH9YVA,"[(1, 0.011021194612029475), (18, 0.065089073944084752), (33, 0.011177170730763415), (41, 0.80151672601207469), (46, 0.029902458116025536), (80, 0.023740388230499756)]"
rWfLMWLCTN3227FnrLoQ-Q,"[(6, 0.018957461652777164), (46, 0.16044314281214206), (66, 0.03227471492005321), (68, 0.47088417704800561), (80, 0.25451683094847471)]"
d3a8RBbYhtEqqYgzqdGbVg,"[(19, 0.21306513061755672), (29, 0.40328302063877658), (72, 0.10786762281666123), (80, 0.24378422592700202)]"
nxAnLmUuUhaU2jM214uRxQ,"[(19, 0.12841602083747392), (42, 0.51443311824222548), (61, 0.33290086092030186)]"
zsY6DD5xsZynC3FI8Et2Og,"[(9, 0.061745391176654327), (18, 0.027026944289788111), (63, 0.89155830278496906), (91, 0.011669361748587024)]"
rqIzTw94TrCOo6slDJny9Q,"[(1, 0.084149197756527738), (13, 0.0145112023668004), (18, 0.011672071733679469), (19, 0.36595985575630252), (37, 0.014930436540491756), (47, 0.062350220545470902), (49, 0.087695575976830947), (63, 0.13462746922497382), (69, 0.036155659244217007), (75, 0.17561461645901011)]"
sv8tYgFzIRKHHERURumyVQ,"[(15, 0.030792313653890228), (16, 0.017253144250892093), (20, 0.01094823527086727), (46, 0.10603861121455682), (63, 0.091530226352708771), (80, 0.68158039544583404), (98, 0.019674501148177752)]"
AsSCv0q_BWqIe3mX2JqsOQ,"[(17, 0.11780023517126738), (18, 0.023129873113809409), (42, 0.50062093617925174), (46, 0.081236685928071317), (66, 0.012761349160329151), (79, 0.2276210993218534)]"
kwq3bK7BzPKLwXKqVRztHg,"[(11, 0.038357365205583374), (16, 0.25247432913724654), (18, 0.012961247773484478), (19, 0.52890050607193884), (26, 0.055223009827933316), (27, 0.029996304112094727), (46, 0.030660338548247363), (47, 0.015729642390120965), (66, 0.013791278486297584)]"
qk3NODH8C0h7XHZ7hadkwQ,"[(19, 0.47698694870935948), (35, 0.049799621813266748), (36, 0.035977271585881987), (60, 0.18287837860809025), (68, 0.046053646849973616), (75, 0.19506469581370942)]"
LFszpBj9_chk-q7K0v22bA,"[(19, 0.33907226416676184), (27, 0.021124095059159079), (37, 0.024611742659433365), (43, 0.40290170334167685), (47, 0.10862573767397433), (80, 0.092653309443527121)]"
NChgwDb5vWkPg3nvZJGM9g,"[(3, 0.025589126192970449), (10, 0.44575969811075722), (18, 0.13016452521700381), (19, 0.056725768672972757), (45, 0.1505527637639528), (46, 0.12328597044766197)]"
7u4W2qVaCc7HPfSpzuQ6pQ,"[(1, 0.095668124840170912), (5, 0.013797040472554253), (16, 0.10093522288349374), (17, 0.070341770809491624), (19, 0.066548892590000422), (36, 0.043166254059103751), (43, 0.24979052739370355), (47, 0.26136896761028933), (67, 0.026879797817939539), (80, 0.068784368290625883)]"
Rg2IrML03E10C2R5A9d9OQ,"[(1, 0.027241444964520471), (16, 0.17599528378842061), (18, 0.079880412265892986), (19, 0.036569144799317853), (21, 0.13739858305428712), (33, 0.010514674894074738), (36, 0.27085796997857664), (41, 0.01159996942180133), (42, 0.011637577851144451), (46, 0.079939303458964495), (47, 0.024313242560349682), (61, 0.01252973350741474), (62, 0.019643260616035978), (66, 0.018685946451275477), (67, 0.022902809948766738), (78, 0.01483004859206972)]"
Eq6HUYlnhF__d1ie-I2RMg,"[(2, 0.10469972278087064), (3, 0.19105612347573317), (18, 0.16540507932644741), (19, 0.079627706660680253), (34, 0.024574208080711025), (41, 0.015057785682473313), (46, 0.067080267520638864), (58, 0.045314891069560145), (66, 0.014223475172851699), (71, 0.073516047110048818), (86, 0.061232770267547428), (93, 0.1429596203059221)]"
oqr6xovYM2BRrLojaO26Dg,"[(16, 0.13367090758607028), (19, 0.50256788916543016), (27, 0.011843887877996083), (38, 0.016644269163577242), (43, 0.25705426346749033), (46, 0.026401202787803866), (47, 0.027468414074123156), (93, 0.013905549316933271)]"
_yUeZBoHERR8A-8wGlQ56Q,"[(2, 0.097396788214913738), (16, 0.027439330401585291), (18, 0.046251351915848504), (19, 0.25994756189539187), (36, 0.35554957820478578), (59, 0.082520497371658771), (93, 0.10198954776314786), (98, 0.013367517023308071)]"
IQ2I_5aRUkHE7kUDBs8AmA,"[(16, 0.038890183833553409), (20, 0.090816387956717842), (46, 0.053994891597103113), (63, 0.020904308597819506), (69, 0.44884202685006441), (80, 0.23659282320528932), (90, 0.075780344638498948)]"
VBBdUc2nuBeMLW9bOjwaDA,"[(10, 0.025683854896030398), (18, 0.073000859286373204), (19, 0.10637518658651135), (59, 0.015558601748855089), (63, 0.031589715016070427), (64, 0.1137399433082478), (82, 0.45321276528464638), (98, 0.172768898434668)]"
N4frGxDSaUXi1gk3uFXwzw,"[(35, 0.047209351726368996), (37, 0.91779064827362766)]"
JmKgenzB37i3xcK0rJkDmQ,"[(1, 0.069462906391431684), (2, 0.29992743316269094), (18, 0.10800227606229221), (19, 0.020026551169231233), (27, 0.014810397313278907), (30, 0.038492544902862601), (38, 0.03961040976518191), (45, 0.094461556577301958), (46, 0.022230380781374511), (93, 0.25927471754049547)]"
i0JADvpUk_vFzx90qYb2cg,"[(6, 0.035588238674771885), (10, 0.018942611882033594), (17, 0.36910708457693475), (19, 0.36768024137657879), (33, 0.015488131964442738), (37, 0.025622058843796917), (66, 0.091502710600816134), (68, 0.038772147099230429), (69, 0.017542955778637716)]"
AXixlciaDB5jo2NMZmSKoA,"[(1, 0.057825316231913393), (25, 0.56875723469005735), (46, 0.014271994422495847), (47, 0.054466903001821838), (80, 0.28942029405967251)]"
JRFm4zOkJW2L0m4TsXBJ_w,"[(16, 0.010532776108832216), (18, 0.072586745155993865), (19, 0.094820235034088401), (46, 0.07644672614645702), (47, 0.014564221651065554), (59, 0.68760372591274521), (75, 0.018928157941051058)]"
dNyjWz6CnYvrhPnpqNV5NA,"[(12, 0.032331280682366868), (18, 0.073986002914791973), (19, 0.12156858655011134), (33, 0.010923853291220855), (42, 0.013621289914477273), (44, 0.3055908898208084), (46, 0.060443605894050539), (59, 0.012379910056974999), (63, 0.010704292736072043), (66, 0.01267292927060955), (68, 0.019201644683690622), (69, 0.18745632306902757), (80, 0.083322698794985689)]"
1KlSeSwSD7V_8K5WEfBkDg,"[(5, 0.050525579989735558), (75, 0.94319236872821466)]"
EqZl_lQdB3GVFHCoD7sOyg,"[(6, 0.31915897721614861), (10, 0.059634653789816638), (17, 0.16906227577499675), (18, 0.069080101853792722), (19, 0.04893853059714965), (59, 0.29454945554245549)]"
